"","Monitoring_Location_ID","Characteristic_Name","Organization_ID","Activity_ID","Monitoring_Location_Name","Monitoring_Location_State","Monitoring_Location_Latitude","Monitoring_Location_Longitude","Monitoring_Location_Type","Activity_Type","Activity_Start_Date","Project_ID","Activity_Media","Sample_Collection_Method_ID","Sample_Collection_Method_Context","Sample_Collection_Method_Name","Result_Status","CAS_#","Result_Value_Type","Result_Value","Result_Unit","Result_Qualifier_1","Detection_Limit_Type1","Detection_Limit_Value","Detection_Limit_Unit","Analytical_Method_ID","Analytical_Method_Context","Analytical_Method_Name","Laboratory_Name","Subject_Taxonomic_Name","Characteristic_Name_abr","Waterbody","Location_ID","Region","Latitude","Longitude"
"417","XIF2929","perfluorotridecanoic acid","MDE_EASP","2021FTC_OLDR-SW1","Fort Howard","Maryland",39.2132,-76.4526,"Estuary","Sample-Routine",2021-09-28,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","72629-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.23,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTrDA","Old Road Bay","Fort Howard","Harbors and Bay","39 12.792","76 27.156"
"418","XIF2929","perfluoroundecanoic acid","MDE_EASP","2021FTC_OLDR-SW1","Fort Howard","Maryland",39.2132,-76.4526,"Estuary","Sample-Routine",2021-09-28,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","2058-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.23,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFUnA","Old Road Bay","Fort Howard","Harbors and Bay","39 12.792","76 27.156"
"419","XIF2929","perfluoroheptanoic acid","MDE_EASP","2021FTC_OLDR-SW1","Fort Howard","Maryland",39.2132,-76.4526,"Estuary","Sample-Routine",2021-09-28,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",0,"ng/l",NA,"Method Detection Level",0.23,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHpA","Old Road Bay","Fort Howard","Harbors and Bay","39 12.792","76 27.156"
"420","XIF2929","perfluorodecanoic acid","MDE_EASP","2021FTC_OLDR-SW1","Fort Howard","Maryland",39.2132,-76.4526,"Estuary","Sample-Routine",2021-09-28,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",0,"ng/l",NA,"Method Detection Level",0.23,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFDA","Old Road Bay","Fort Howard","Harbors and Bay","39 12.792","76 27.156"
"421","XIF7714","perfluorohexanesulfonic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",1.49,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxS","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"422","XIF7714","1-heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-92-8","Actual",1.36,"ng/l",NA,"Method Detection Level",1.93,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHps","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"423","XIF7714","perfluorodecanoic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",3.91,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"424","XIF7714","perfluorovaleric acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"425","XIF7714","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",5.31,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"426","XIF7714","heptafluorobutyric acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-22-4","Actual",0,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"427","XIF7714","1-pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-91-4","Actual",0,"ng/l",NA,"Method Detection Level",0.371,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeS","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"428","XIF7714","perfluorooctane sulfonic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",0,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOS","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"429","XIF7714","perfluorohexanoic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",5.16,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"430","XIF7714","perfluoroheptanoic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",9.92,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHpA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"431","XIF7714","perfluorobutanesulfonic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBS","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"432","XIF7714","perfluorooctanoic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",15.2,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"433","XIF7714","perfluorononanoic acid","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",6.06,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFNA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"434","XIF7714","1-octanesulfonic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-","MDE_EASP","2022FTC_BACK_SW1","Evergreen Park","Maryland",39.296,-76.477,"River/Stream","Sample-Routine",2022-09-13,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","27619-97-2","Actual",9.36,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","6:2 FTSA","Back River","Evergreen Park","Western Bay","39 17.760","76 28 620"
"435","XIF7768","perfluorooctanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",2.11,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"436","XIF7768","perfluorononanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFNA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"437","XIF7768","perfluorotetradecanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","376-06-7","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTeDA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"438","XIF7768","perfluorobutanesulfonic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFBS","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"439","XIF7768","perfluoroheptanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHpA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"440","XIF7768","perfluorohexanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",2.6,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHxA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"441","XIF7768","perfluorodecanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFDA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"442","XIF7768","perfluorohexanesulfonic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHxS","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"443","XIF7768","octadecanoic acid, pentatriacontafluoro-","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","16517-11-6","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFODA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"444","XIF7768","perfluorooctane sulfonic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",4.91,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOS","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"445","XIF7768","perfluoroundecanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","2058-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFUnA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"446","XIF7768","perfluorotridecanoic acid","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","72629-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTrDA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"447","XIF7768","n-ethyl-n-(2-hydroxyethyl)perfluorooctanesulfonamide","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1691-99-2","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","EtFOSA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"448","XIF7768","n-methylperfluoro-1-octanesulfonamide","MDE_EASP","2021FTC_BOWL-SW","Bowley's Quarters","Maryland",39.2936,-76.3849,"River/Stream","Sample-Routine",2021-11-17,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","31506-32-8","Actual",0,"ng/l",NA,"Method Detection Level",0.235,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","NMeFOSA","Middle River","Bowley's Quarters","Western Bay","39 17.617","76 23.092"
"449","XJF1598","perfluorooctane sulfonic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",2.91,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOS","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"450","XJF1598","perfluorotetradecanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","376-06-7","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTeDA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"451","XJF1598","perfluoroundecanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","2058-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFUnA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"452","XJF1598","perfluorohexanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",3,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHxA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"453","XJF1598","n-methylperfluoro-1-octanesulfonamide","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","31506-32-8","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","NMeFOSA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"454","XJF1598","perfluorodecanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFDA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"455","XJF1598","perfluoroheptanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHpA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"456","XJF1598","perfluorooctanoic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",2.95,"ng/l","F","Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"457","XJF1598","octadecanoic acid, pentatriacontafluoro-","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","16517-11-6","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFODA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"458","XJF1598","perfluorobutanesulfonic acid","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",1.97,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFBS","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
"459","XJF1598","n-ethyl-n-(2-hydroxyethyl)perfluorooctanesulfonamide","MDE_EASP","2021FTC_GUNM_SW","Maxwell Point","Maryland",39.3598,-76.3376,"River/Stream","Sample-Routine",2021-11-09,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1691-99-2","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","EtFOSA","Gunpowder River","Maxwell Point","Western Bay","39 21.585","76 20.256"
